time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details,source,fecha,ts,te,hora_inicio,hora_fin,duracion_h,dia_semana,dia_semana_n,mes,semana,trimestre,tasa_intercep,tasa_hit,impactos,turno,periodo
2025-03-16 19:30,2025-03-17 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Ukraine,,174.0,90.0,70.0,,{},,,,,,,"['Chernihiv oblast', 'Kharkiv oblast', 'Odesa oblast', 'Kyiv oblast', 'Sumy oblast', 'Kirovohrad oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast': 1, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN,    'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid02V7vee2tgPyWhKbLimiEfuKCBNVygcRYyKVy2mHMosaaoLp5Bup5gTTf12eqzopepl,2025-03-16,2025-03-16 19:30:00,2025-03-17 09:00:00,19,9,13.5,6,Sunday,2025-03,2025-03-10/2025-03-16,2025Q1,0.5172413793103449,0.48275862068965514,84.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-15 18:30,2025-03-16 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo and Shatalovo",Ukraine,,90.0,47.0,33.0,,{},,,,,,,"['Chernihiv oblast', 'Kharkiv oblast', 'Odesa oblast', 'Kyiv oblast']","{'Odesa oblast': 15, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN,    'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0eLGDvhV4W27vqhevdBBk37HLNhbkiBRedhPxfEa4kTeRgmKrCf5twVzXVZF7duEl,2025-03-15,2025-03-15 18:30:00,2025-03-16 09:00:00,18,9,14.5,5,Saturday,2025-03,2025-03-10/2025-03-16,2025Q1,0.5222222222222223,0.47777777777777775,43.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-14 19:30,2025-03-15 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Ukraine,,178.0,130.0,38.0,,{},,,,,,,"['Dnipropetrovsk oblast', 'Kharkiv oblast', 'Odesa oblast', 'Sumy oblast', 'Chernihiv oblast', 'Kyiv oblast']","{'Khmelnytskyi oblast': 9, 'Odesa oblast and Mykolaiv oblast': 24,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN,    'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0fGMFnm2LCuqD94LLU1kR5YQvWgutYcxhxhyHu3Zq2jmPM5yQWNUiMLVdXiC5AbrKl,2025-03-14,2025-03-14 19:30:00,2025-03-15 08:30:00,19,8,13.0,4,Friday,2025-03,2025-03-10/2025-03-16,2025Q1,0.7303370786516854,0.2696629213483146,48.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-13 20:00,2025-03-14 09:00,Shahed-136/131,Primorsko-Akhtarsk and Millerovo,Ukraine,,27.0,16.0,9.0,,{},,,,,,,"['Kharkiv oblast', 'Donetsk oblast']","{'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN, 'Kharkiv oblast': NaN}",,,kpszsu/posts/pfbid02R6sRRqNKjjonFEYaQNTg1rMDaXbFtX8fE2akLUoPdS1MUWwn9QePJyL16Gkoo3d1l,2025-03-13,2025-03-13 20:00:00,2025-03-14 09:00:00,20,9,13.0,3,Thursday,2025-03,2025-03-10/2025-03-16,2025Q1,0.5925925925925926,0.40740740740740744,11.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-12 19:00,2025-03-13 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Ukraine,,117.0,74.0,38.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Chernihiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast', 'Zaporizhzhia oblast']","{'Odesa oblast and Mykolaiv oblast': 15, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Chernihiv oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,,kpszsu/posts/pfbid01Rmi2Shu6n9rHU2QtUJuLV5RgPNg82yaeFRqRYyyG9k9Kbs5gDqZBuPj2zRg49Wul,2025-03-12,2025-03-12 19:00:00,2025-03-13 09:00:00,19,9,14.0,2,Wednesday,2025-03,2025-03-10/2025-03-16,2025Q1,0.6324786324786325,0.36752136752136755,43.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-11 19:00,2025-03-12 09:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,133.0,98.0,20.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast and Kherson oblast': 3, 'Khmelnytskyi oblast and Ternopil oblast and Rivne oblast': 10, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,,kpszsu/posts/pfbid02wehBkDGa5zTXCX88k783KUKD7R5CtYU8ehurMHJhnZPJmybaHnV9yjtLDjQgoHRtl,2025-03-11,2025-03-11 19:00:00,2025-03-12 09:30:00,19,9,14.5,1,Tuesday,2025-03,2025-03-10/2025-03-16,2025Q1,0.7368421052631579,0.26315789473684215,35.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-10 19:00,2025-03-11 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,126.0,79.0,35.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Donetsk oblast']","{'Odesa oblast and Kherson oblast': 25, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0gQrdJmpUYSDXBytH7xhFz4mzcs373xW2KPgA6ooXPCCmUGkPgwxrkaWrDFJYp5dLl,2025-03-10,2025-03-10 19:00:00,2025-03-11 08:00:00,19,8,13.0,0,Monday,2025-03,2025-03-10/2025-03-16,2025Q1,0.626984126984127,0.373015873015873,47.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-09 18:00,2025-03-10 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ukraine,,176.0,130.0,42.0,,{},,,,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Poltava oblast']","{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 31, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0vBcs95x6dyXiQVQpf6iU9Rcwo6SMxJJgtnaxUHc6Jjd2oCd5veTogsGr77kysMM8l,2025-03-09,2025-03-09 18:00:00,2025-03-10 08:00:00,18,8,14.0,6,Sunday,2025-03,2025-03-03/2025-03-09,2025Q1,0.7386363636363636,0.26136363636363635,46.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-08 19:00,2025-03-09 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Ukraine,,119.0,73.0,37.0,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Cherkasy oblast', 'Poltava oblast', 'Donetsk oblast', 'Zaporizhzhia oblast']","{'Mykolaiv oblast': 1, 'Khmelnytskyi oblast': 7,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0gF2Vz4cZJzVJwaYwYYip51o2iXNrUEQZrEieNX6ctkdm5XzFUXbSJ3uHCMvPtW76l,2025-03-08,2025-03-08 19:00:00,2025-03-09 09:00:00,19,9,14.0,5,Saturday,2025-03,2025-03-03/2025-03-09,2025Q1,0.6134453781512605,0.38655462184873945,46.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-07 20:00,2025-03-08 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo",Ukraine,,145.0,79.0,54.0,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Poltava oblast', 'Donetsk oblast']","{'Odesa oblast and Mykolaiv oblast': 22, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0fQeRy3dJCvfhMYegfXPRyQrNk18jM6LSFgJxMdJUzdJMz6RLZx8djqyGwouUmNxol,2025-03-07,2025-03-07 20:00:00,2025-03-08 09:00:00,20,9,13.0,4,Friday,2025-03,2025-03-03/2025-03-09,2025Q1,0.5448275862068965,0.45517241379310347,66.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-05 19:00,2025-03-06 09:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Ukraine,,112.0,68.0,43.0,,{},,,,,,,"['Sumy oblast', 'Kharkiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast': 15,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid0wsUCPjdm6rBQVgqaJ6fwPnkpL61FbGizJYETwJVE7zRnWcEohTqhqHeL7j4CdGLQl,2025-03-05,2025-03-05 19:00:00,2025-03-06 09:00:00,19,9,14.0,2,Wednesday,2025-03,2025-03-03/2025-03-09,2025Q1,0.6071428571428571,0.3928571428571429,44.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-04 19:30,2025-03-05 09:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Ukraine,,181.0,115.0,55.0,,{},,,,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast']","{'Odesa oblast and Mykolaiv oblast': 32,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid07ZMePgeNzgraWhW2a8HZFpSyW6GhwEzvHsaVSYrbZm834r3AeH52xuzQqUB2bTXal,2025-03-04,2025-03-04 19:30:00,2025-03-05 09:30:00,19,9,14.0,1,Tuesday,2025-03,2025-03-03/2025-03-09,2025Q1,0.6353591160220995,0.3646408839779005,66.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-03 19:00,2025-03-04 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,,99.0,65.0,32.0,,{},,,,,,,"['Sumy oblast', 'Odesa oblast', 'Donetsk oblast']","{'Odesa oblast and Mykolaiv oblast': 25,    'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN,    'Kirovohrad oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid02tc6ZQ9TzWz9HP1xgCUx9xjzyZZD95tmXnsDaRi6r6sqCNGWMCZgSmAFPXCiEhh9Ll,2025-03-03,2025-03-03 19:00:00,2025-03-04 09:00:00,19,9,14.0,0,Monday,2025-03,2025-03-03/2025-03-09,2025Q1,0.6565656565656566,0.3434343434343434,34.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-02 19:00,2025-03-03 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,83.0,46.0,31.0,,{},,,,,,,"['Kharkiv oblast', 'Sumy oblast', 'Kyiv oblast', 'Cherkasy oblast', 'Zaporizhzhia oblast', 'Dnipropetrovsk oblast']","{'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Zaporizhzhia oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid0vKUgMKts5xDg4S7uhf72j3w7izY22Sm1XrGZTr7Ubq37uKfmj7petYCRAuJ3TUbCl,2025-03-02,2025-03-02 19:00:00,2025-03-03 08:30:00,19,8,13.5,6,Sunday,2025-03,2025-02-24/2025-03-02,2025Q1,0.5542168674698795,0.4457831325301205,37.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-03-01 19:00,2025-03-02 08:30,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,,79.0,63.0,16.0,,{},,,,,,,"['Kharkiv oblast', 'Sumy oblast', 'Khmelnytskyi oblast', 'Zaporizhzhia oblast']","{'Mykolaiv oblast and Kherson oblast': 6, 'Khmelnytskyi oblast': 6, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Zhytomyr oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid02FNgcu6AzM5Ct6sARenT5q99wKXhQ3exnsZXgxu56zJj8S1QpC3xkMXjF5d6aFREDl,2025-03-01,2025-03-01 19:00:00,2025-03-02 08:30:00,19,8,13.5,5,Saturday,2025-03,2025-02-24/2025-03-02,2025Q1,0.7974683544303798,0.20253164556962022,16.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-28 19:30,2025-03-01 08:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,,154.0,103.0,51.0,,{},,,,,,,"['Kharkiv oblast', 'Sumy oblast', 'Kyiv oblast', 'Cherkasy oblast', 'Chernihiv oblast', 'Odesa oblast']","{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 20,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Donetsk oblast': NaN}",,,kpszsu/posts/pfbid035aa6eMW7hQ2kfCxpD87s8RAZc9J4FHxZuV4qdiyFpXJieWSCbt4XnxcZAsnHHLKWl,2025-02-28,2025-02-28 19:30:00,2025-03-01 08:30:00,19,8,13.0,4,Friday,2025-02,2025-02-24/2025-03-02,2025Q1,0.6688311688311688,0.3311688311688312,51.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-27 19:00,2025-02-28 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,208.0,107.0,97.0,,{},,,,,,,"['Kharkiv oblast', 'Sumy oblast', 'Mykolaiv oblast', 'Zaporizhzhia oblast']","{'Mykolaiv oblast and Kherson oblast': 7, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Zaporizhzhia oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid026nMercQ4gGvr6crpiTGpTjuYZaiDtXrD2DoRuEGaNnuPxu1yYVU5i5MCGKxM3W1Al,2025-02-27,2025-02-27 19:00:00,2025-02-28 09:00:00,19,9,14.0,3,Thursday,2025-02,2025-02-24/2025-03-02,2025Q1,0.5144230769230769,0.48557692307692313,101.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-26 20:00,2025-02-27 09:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,166.0,90.0,72.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Chernihiv oblast']","{'Odesa oblast and Mykolaiv oblast': 9, 'Khmelnytskyi oblast': 3, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN}",,,kpszsu/posts/pfbid0n8XBMkMWQkqN64x2J13PnxWazQV8BfpCdKR3P1mRL18Jbc1CYpi4LpYxPtb4AF39l,2025-02-26,2025-02-26 20:00:00,2025-02-27 09:00:00,20,9,13.0,2,Wednesday,2025-02,2025-02-24/2025-03-02,2025Q1,0.5421686746987951,0.45783132530120485,76.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-25 19:00,2025-02-26 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,177.0,110.0,66.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Kharkiv oblast', 'Kirovohrad oblast']","{'Mykolaiv oblast and Kherson oblast': 12,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Kharkiv oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid0aSys1ALcy1SdwNzfsnMufTk54sg3bXMr6ANwyAxfySyHHK2iUPTuKvmqJw9Hmd35l,2025-02-25,2025-02-25 19:00:00,2025-02-26 09:00:00,19,9,14.0,1,Tuesday,2025-02,2025-02-24/2025-03-02,2025Q1,0.6214689265536724,0.37853107344632764,67.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-24 19:00,2025-02-25 11:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Ukraine,,213.0,133.0,79.0,,{},,,,,,,"['Kyiv oblast', 'Zhytomyr oblast']","{'Mykolaiv oblast': 9,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid02cSCNPkggxhsVXE7TccNjKnYGCPqkm54p9UC7pJRZGEekFvWWSYta237sRpE1CeTXl,2025-02-24,2025-02-24 19:00:00,2025-02-25 11:00:00,19,11,16.0,0,Monday,2025-02,2025-02-24/2025-03-02,2025Q1,0.6244131455399061,0.3755868544600939,80.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-23 20:00,2025-02-24 08:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast",Ukraine,,185.0,113.0,71.0,,{},,,,,,,"['Kyiv oblast', 'Odesa oblast', 'Dnipropetrovsk oblast', 'Khmelnytskyi oblast']","{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 25, 'Khmelnytskyi oblast': 2,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid0FXkF6VEjxMhD8gU4J667PHNz6eQJpYzEJB8f3Y6A918uYMFi2APJFRyHbdpGSn3nl,2025-02-23,2025-02-23 20:00:00,2025-02-24 08:00:00,20,8,12.0,6,Sunday,2025-02,2025-02-17/2025-02-23,2025Q1,0.6108108108108108,0.3891891891891892,72.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-22 19:00,2025-02-23 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,267.0,138.0,115.0,,"{'belarus': 1.0, 'russia': 3.0}",,,,,,,"['Kyiv oblast', 'Poltava oblast', 'Odesa oblast', 'Dnipropetrovsk oblast', 'Zaporizhzhia oblast']","{'Odesa oblast and Mykolaiv oblast': 18, 'Khmelnytskyi oblast and Rivne oblast': 10,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,,kpszsu/posts/pfbid02ftbW6i4jAQ4ytmwzahSr7H3xRARWqKtAMvUWQPT3NqTqgK73gr3p4seciVBKyD6ol,2025-02-22,2025-02-22 19:00:00,2025-02-23 08:00:00,19,8,13.0,5,Saturday,2025-02,2025-02-17/2025-02-23,2025Q1,0.5168539325842697,0.4831460674157303,129.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-21 19:00,2025-02-22 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,,162.0,82.0,75.0,,{},,,,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Kirovohrad oblast', 'Dnipropetrovsk oblast']","{'Mykolaiv oblast and Kherson oblast': 5, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,,kpszsu/posts/pfbid0388YfzcmjExPNRPvDZ15JGsWUYcHBpwDMX84qdX8wfp9sKsSR2aJNCL1gJpKVja7Hl,2025-02-21,2025-02-21 19:00:00,2025-02-22 08:00:00,19,8,13.0,4,Friday,2025-02,2025-02-17/2025-02-23,2025Q1,0.5061728395061729,0.49382716049382713,80.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-20 19:00,2025-02-21 08:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,160.0,87.0,70.0,,{},,,,,,,"['Kyiv oblast', 'Poltava oblast', 'Kharkiv oblast', 'Odesa oblast']","{'Mykolaiv oblast and Kherson oblast': 5, 'Vinnytsia oblast': NaN,    'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN,    'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,,kpszsu/posts/pfbid02WdcEYV7arPHjupnohWktHu9pCtizG4W5agpkixij9FY2KC8oAL3d5aKDzyp9Q4PMl,2025-02-20,2025-02-20 19:00:00,2025-02-21 08:00:00,19,8,13.0,3,Thursday,2025-02,2025-02-17/2025-02-23,2025Q1,0.54375,0.45625000000000004,73.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
2025-02-18 20:00,2025-02-19 09:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,167.0,106.0,56.0,,{},,,,,,,"['Kyiv oblast', 'Sumy oblast', 'Cherkasy oblast', 'Odesa oblast', 'Zaporizhzhia oblast']","{'Odesa oblast and Mykolaiv oblast and Kherson oblast': 22, 'Khmelnytskyi oblast': NaN, 'Kyiv oblast': NaN, 'Sumy oblast': NaN, 'Poltava oblast': NaN, 'Kharkiv oblast': NaN, 'Cherkasy oblast': NaN, 'Chernihiv oblast': NaN, 'Kirovohrad oblast': NaN, 'Zhytomyr oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Zaporizhzhia oblast': NaN}",,,kpszsu/posts/pfbid02tbYSeuBJmALwLJaaFmETUaGc564UgMmvCNRvBvyg4VvhYse3HzbdCXb4PCdqtSf4l,2025-02-18,2025-02-18 20:00:00,2025-02-19 09:00:00,20,9,13.0,1,Tuesday,2025-02,2025-02-17/2025-02-23,2025Q1,0.6347305389221557,0.3652694610778443,61.0,Nocturno (17-23h),"P1: Saturación
(Ene-Jul 2025)"
